manifest_row_id,schema_version,completeness,record_granularity,source_id,source_scope_id,source_family_id,source_directory,source_title,task,origin_kind,scientific_role,raw_sample_key,material_formula_key,specimen_key,run_key,curve_key,scalar_key,leakage_group_key,leakage_key_status,quality_status,weight_ceiling,current_weight_materialized,model_ready,specimen_count,run_count,curve_count,scalar_count,point_count,numeric_value_count,unit_status,license_status,dedup_status,source_locator,audit_basis,decision_basis,notes
manifest_941a1003b99e8cc1bcb2,v0.2,source_aggregate_plus_specimen_records,source,source_texas_zyq5z1,scope_texas_zyq5z1_dataset,family_texas_single_pu_fiber,Texas_湿干单根电纺PU纤维力学,湿干条件下单根电纺聚氨酯纤维非线性力学数据,单根PU纤维湿干非线性/恢复迁移,实验,迁移,scope_texas_zyq5z1_dataset,,,,,,family_texas_single_pu_fiber,coarse_source_family,降权,0.3,False,False,38,38,646,38,53846,0,已解析,manual_review,分段绑定同一纤维,,01_原始数据/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/内容审计摘要.json,来源级聚合；候选计数不等于模型就绪数,646加载/恢复分段属于38根纤维，不是646试样
manifest_eb0a08bf1dc1b371ddda,v0.2,source_aggregate_plus_record_curves,source,ledger_source_041,scope_zenodo14983287,family_elastomer_framework,Zenodo_标准化弹性体表征,A Standardized Elastomer Characterization Framework for Soft Robotics—Accompanying Dataset,商业TPE力学/松弛/热学/流变迁移,实验,迁移,scope_zenodo14983287,,,,,,family_elastomer_framework,coarse_source_family,降权,0.35,False,False,0,42,42,0,1341840,1341840,已解析,manual_review,材料与曲线已核验,,01_原始数据/外部数据/新增开放数据/Zenodo_标准化弹性体表征/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_标准化弹性体表征/曲线审计清单.tsv,来源级聚合；候选计数不等于模型就绪数,2个目标TPE牌号、42条曲线；跨模态物理试样数未知
manifest_47aced7beb1f0b94e823,v0.2,simulation_input_only,source,ledger_source_095,scope_zenodo_7811383_dataset,family_reactive_cg_polyurea,Zenodo_反应型粗粒化聚脲固化,liuminghao0830/cg-polyurea-curing: Published Version of the CG Model,反应型CG聚脲固化复现,模拟,迁移,scope_zenodo_7811383_dataset,,,,,,family_reactive_cg_polyurea,coarse_source_family,隔离,0.0,False,False,0,0,0,0,0,0,部分已解析,manual_review,已核验,,01_原始数据/外部数据/新增开放数据/Zenodo_反应型粗粒化聚脲固化/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_反应型粗粒化聚脲固化/计算观测清单.tsv,来源级聚合；候选计数不等于模型就绪数,只有初始体系/势函数/协议，无轨迹、终态或QoI输出
manifest_06ef1c22fbd2af52d33d,v0.2,source_aggregate,source,source_zenodo_19609901,scope_zenodo_19609901_dataset,family_printable_self_healing_pu_bioelectronics,Zenodo_可打印自愈可回收PU生物电子,可打印自愈可回收PEDOT:PSS聚氨酯复合物源数据,可打印自愈PU复合物力学/电学迁移,实验,迁移,scope_zenodo_19609901_dataset,,,,,,family_printable_self_healing_pu_bioelectronics,coarse_source_family,降权,0.25,False,False,0,30,30,98,155872,311843,部分已解析,manual_review,未见跨文件完整XY重复,,01_原始数据/外部数据/新增开放数据/Zenodo_可打印自愈可回收PU生物电子/内容审计摘要.json,来源级聚合；候选计数不等于模型就绪数,9个材料定义、30曲线/155872点；无试样与重复ID
manifest_e37aea09aaf6a3f0c61c,v0.2,source_aggregate_plus_record_curves,source,ledger_source_088,scope_zenodo_5841610_dataset,family_commercial_tpu_multimaterial_gripper,Zenodo_商业TPU多材料打印传感,Fabrication of a Soft Robotic Gripper With Integrated Strain Sensing Elements Using Multi-Material Additive Manufacturing,商业TPU打印力学/传感迁移,实验,迁移,scope_zenodo_5841610_dataset,,,,,,family_commercial_tpu_multimaterial_gripper,coarse_source_family,降权,0.35,False,False,0,64,66,6,830958,798942,部分已解析,manual_review,2条标签冲突精确重复已隔离,,01_原始数据/外部数据/新增开放数据/Zenodo_商业TPU多材料打印传感/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_商业TPU多材料打印传感/曲线审计清单.tsv,来源级聚合；候选计数不等于模型就绪数,26机械+28相对电阻+10辅助电阻候选历史；物理试样总数未知
manifest_1ea4843f335cbc980779,v0.2,source_aggregate_plus_grouped_curves,source,source_zenodo_21096098,scope_zenodo_21096098_dataset,family_biobased_vinylogous_urethane_vitrimers,Zenodo_生物基共轭氨基甲酸酯玻璃体,生物基共轭氨基甲酸酯玻璃体原始表征与力学数据,动态网络/循环利用迁移,实验,迁移,scope_zenodo_21096098_dataset,,,,,,family_biobased_vinylogous_urethane_vitrimers,coarse_source_family,降权,0.2,False,False,20,36,16,76,38953,146299,部分冲突,manual_review,未见文件重复,,01_原始数据/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/曲线审计清单.tsv,来源级聚合；候选计数不等于模型就绪数,非PU/TPU；Young模量与韧性单位冲突硬零
manifest_462e557bd8d4077ed25b,v0.2,source_aggregate_plus_computational_records,source,ledger_source_097,scope_zenodo_10817092_dataset,family_nipu_reaction_pathways,Zenodo_NIPU反应路径DFT与MD,Dataset of “Fast Carbon Dioxide–Epoxide Cycloaddition Catalyzed by Metal and Metal-Free Ionic Liquids for Designing Non-Isocyanate Polyurethanes”,NIPU反应路径DFT机理描述符,模拟,迁移,scope_zenodo_10817092_dataset,,,,,,family_nipu_reaction_pathways,coarse_source_family,降权,0.25,False,False,0,4,0,8,20,28,已解析,manual_review,驻点按路径聚合,,01_原始数据/外部数据/新增开放数据/Zenodo_NIPU反应路径DFT与MD/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_NIPU反应路径DFT与MD/计算观测清单.tsv,来源级聚合；候选计数不等于模型就绪数,4条路径/20个驻点；不是常规异氰酸酯TPU力学真值
manifest_6af40c8db717bb404dc6,v0.2,source_aggregate_plus_computational_records,source,ledger_source_099,scope_zenodo_17790918_dataset,family_pcl_soft_segment_cg,Zenodo_PCL软段构象粗粒化MD,PCL in Vacuum and in Water,PCL软段CGMD构象先验,模拟,迁移,scope_zenodo_17790918_dataset,,,,,,family_pcl_soft_segment_cg,coarse_source_family,仅验证,0.0,False,False,0,8,0,5,17673,17678,已解析,manual_review,运行/指针/帧已分离,,01_原始数据/外部数据/新增开放数据/Zenodo_PCL软段构象粗粒化MD/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_PCL软段构象粗粒化MD/计算观测清单.tsv,来源级聚合；候选计数不等于模型就绪数,归档内8条真实TRR共6396帧；另10指针由同源补采闭包，当前训练仍阻断
manifest_f4d6652f353a219d662b,v0.2,simulation_input_only,source,source_zenodo_5099589,scope_zenodo_5099589_dataset,family_pu_spallation_md,Zenodo_PTMO_MDI_BDO聚氨酯冲击MD,聚氨酯冲击波与剥落LAMMPS模型,PTMO/MDI/BDO聚氨酯冲击MD复现,模拟,迁移,scope_zenodo_5099589_dataset,,,,,,family_pu_spallation_md,coarse_source_family,隔离,0.0,False,False,0,0,0,0,0,0,已解析,manual_review,已核验,,01_原始数据/外部数据/新增开放数据/Zenodo_PTMO_MDI_BDO聚氨酯冲击MD/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_PTMO_MDI_BDO聚氨酯冲击MD/计算观测清单.tsv,来源级聚合；候选计数不等于模型就绪数,607104原子初始体系与输入脚本，无输出轨迹/QoI
manifest_dae25aae3dba1f9f5122,v0.2,source_aggregate_plus_record_curves,source,ledger_source_043,scope_zenodo6390478,family_microsphere,Zenodo_PU微球复合材料拉伸,Images and Data Accompanying Article: Remarkable Response of Hollow Thermoplastic Microspheres–Elastomer Matrix Composites in Uniaxial Tension,PU微球复合滞回/DIC迁移,实验,迁移,scope_zenodo6390478,,,,,,family_microsphere,coarse_source_family,降权,0.35,False,False,12,12,43,0,23922,23922,部分已解析,manual_review,派生Post曲线与原始试样分离,,01_原始数据/外部数据/新增开放数据/Zenodo_PU微球复合材料拉伸/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_PU微球复合材料拉伸/曲线审计清单.tsv,来源级聚合；候选计数不等于模型就绪数,6体积分数/12试样；6条Post均值平滑曲线不增试样
manifest_35a8e17de0f848354017,v0.2,source_aggregate_plus_scalar_records,source,ledger_source_090,scope_zenodo_6128356_dataset,family_tecoflex_niclosamide_catheter,Zenodo_Tecoflex药物复合TPU,A Niclosamide-Releasing Hot-Melt Extruded Catheter Prevents Staphylococcus aureus Experimental Biomaterial-Associated Infection,Tecoflex复合TPU力学/多模态迁移,实验,迁移,scope_zenodo_6128356_dataset,,,,,,family_tecoflex_niclosamide_catheter,coarse_source_family,降权,0.35,False,False,22,0,0,98,12650,10377,部分冲突,manual_review,固定偏移与重复标量已隔离,,01_原始数据/外部数据/新增开放数据/Zenodo_Tecoflex药物复合TPU/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_Tecoflex药物复合TPU/曲线审计清单.tsv,来源级聚合；候选计数不等于模型就绪数,主工作簿22直接试样槽；跨补充表是否同一试样尚未确认
manifest_9278e16aec7a63ee98a8,v0.2,source_aggregate_plus_workbook_records,source,source_zenodo_20932248,scope_zenodo_20932248_dataset,family_tpu_swcnt_thermoelectric,Zenodo_TPU_SWCNT热电,TPU与SWCNT热电复合材料原始数据,TPU/SWCNT热电/导电/IR应用迁移,实验,迁移,scope_zenodo_20932248_dataset,,,,,,family_tpu_swcnt_thermoelectric,coarse_source_family,降权,0.6,False,False,0,123,0,123,0,8037,部分已解析,manual_review,123文件不当作123配方,,01_原始数据/外部数据/新增开放数据/Zenodo_TPU_SWCNT热电/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_TPU_SWCNT热电/工作簿解析清单.tsv,来源级聚合；候选计数不等于模型就绪数,15配方=3牌号×1–5wt% SWCNT；纯TPU力学任务上限0.20
manifest_0b1b84b8a76eb9e6fb56,v0.2,source_aggregate_plus_record_curves,source,ledger_source_039,scope_zenodo15370425,family_constitutive_2025,Zenodo_TPU1301热黏弹黏塑本构,Data of “A Consistent Finite-Strain Thermomechanical Quasi-Nonlinear-Viscoelastic Viscoplastic Constitutive Model for Thermoplastic Polymers”,TPU1301实验本构/速率/FE验证,混合,迁移,scope_zenodo15370425,,,,,,family_constitutive_2025,coarse_source_family,降权,1.0,False,False,80,95,193,0,5996489,118177356,部分已解析,manual_review,对称域分片与重复内容已标记,,01_原始数据/外部数据/新增开放数据/Zenodo_TPU1301热黏弹黏塑本构/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_TPU1301热黏弹黏塑本构/曲线审计清单.tsv,来源级聚合；候选计数不等于模型就绪数,80身份闭合直接实验运行+4数字化曲线；15唯一FE验证运行
manifest_afad5b2842d6c8e74e56,v0.2,source_aggregate_plus_compound_and_run_records,source,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,封端剂DFT描述符—解封温度映射,混合,迁移,scope_zenodo_17883052_dataset,,,,,,family_tpu_deblocking_dft_ml,coarse_source_family,降权,0.5,False,False,0,158,0,21,0,0,已解析,manual_review,24体系与158输出已分层,,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/内容审计摘要.json;01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,来源级聚合；候选计数不等于模型就绪数,21个带实验标签化合物；158 Gaussian输出不是158个独立化学样本
manifest_841804633466d1ceea93,v0.2,record_resolved,evidence_group,ledger_source_114,scope_acs_figshare_31989433_v1,family_co2_copolyester_puu,ACS_Figshare_二氧化碳共聚酯聚氨酯,Recyclable Thermoplastic Poly(urethane-urea)s with Enhanced Mechanical and Adhesive Properties Derived from CO2-Based Copolyesters,literature_evidence_group,证据,证据,Figure S6|mz6c00123_si_001.pdf|Figure S6,paper-defined PU/TPU series,,,,,family_co2_copolyester_puu,coarse_source_family,仅验证,0.0,False,False,0,0,0,0,0,0,不适用,manual_review,不适用,01_原始数据/外部数据/新增开放数据/ACS_Figshare_二氧化碳共聚酯聚氨酯/曲线审计清单.tsv#row=2,01_原始数据/外部数据/新增开放数据/ACS_Figshare_二氧化碳共聚酯聚氨酯/曲线审计清单.tsv,evidence_only_not_materialized,无原始曲线文件|图线数字化后按材料分组拆分；不得将图例均值当单试样
manifest_e8c530b349bc0daf4121,v0.2,record_resolved,evidence_group,ledger_source_114,scope_acs_figshare_31989433_v1,family_co2_copolyester_puu,ACS_Figshare_二氧化碳共聚酯聚氨酯,Recyclable Thermoplastic Poly(urethane-urea)s with Enhanced Mechanical and Adhesive Properties Derived from CO2-Based Copolyesters,literature_evidence_group,证据,证据,experimental section|mz6c00123_si_001.pdf|experimental section,paper-defined PU/TPU series,,,,,family_co2_copolyester_puu,coarse_source_family,仅验证,0.0,False,False,0,0,0,0,0,0,不适用,manual_review,不适用,01_原始数据/外部数据/新增开放数据/ACS_Figshare_二氧化碳共聚酯聚氨酯/曲线审计清单.tsv#row=3,01_原始数据/外部数据/新增开放数据/ACS_Figshare_二氧化碳共聚酯聚氨酯/曲线审计清单.tsv,evidence_only_not_materialized,结构化实验步骤需人工复核化学计量和单位
manifest_850057f2350e22af6b68,v0.2,record_resolved,evidence_group,ledger_source_114,scope_acs_figshare_31989433_v1,family_co2_copolyester_puu,ACS_Figshare_二氧化碳共聚酯聚氨酯,Recyclable Thermoplastic Poly(urethane-urea)s with Enhanced Mechanical and Adhesive Properties Derived from CO2-Based Copolyesters,literature_evidence_group,证据,证据,Table S1|mz6c00123_si_001.pdf|Table S1,paper-defined PU/TPU series,,,,,family_co2_copolyester_puu,coarse_source_family,仅验证,0.0,False,False,0,0,0,0,0,0,不适用,manual_review,不适用,01_原始数据/外部数据/新增开放数据/ACS_Figshare_二氧化碳共聚酯聚氨酯/曲线审计清单.tsv#row=4,01_原始数据/外部数据/新增开放数据/ACS_Figshare_二氧化碳共聚酯聚氨酯/曲线审计清单.tsv,evidence_only_not_materialized,人工双录并保留脚注中的测量方法
manifest_8694ec5d7505f4552bb4,v0.2,record_resolved,evidence_group,ledger_source_110,scope_acs_figshare_31429142_v1,family_furan_postdynamic_tpu,ACS_Figshare_呋喃高强聚氨酯,"High-Strength, Tough, Furan-Based Polyurethane Elastomers Achieving Performance and Functionality Upgrades through Postdynamic Cross-Linking",literature_evidence_group,证据,证据,Tables S1-S2|ma5c03627_si_001.pdf|Tables S1-S2,paper-defined PU/TPU series,,,,,family_furan_postdynamic_tpu,coarse_source_family,仅验证,0.0,False,False,0,0,0,0,0,0,不适用,manual_review,不适用,01_原始数据/外部数据/新增开放数据/ACS_Figshare_呋喃高强聚氨酯/曲线审计清单.tsv#row=2,01_原始数据/外部数据/新增开放数据/ACS_Figshare_呋喃高强聚氨酯/曲线审计清单.tsv,evidence_only_not_materialized,文本抽取会移动合并单元格值|人工双录；PDF 合并单元格导致 PTMG=10 g 需按原表视觉复核
manifest_05923eadd96363fa17e2,v0.2,record_resolved,evidence_group,ledger_source_110,scope_acs_figshare_31429142_v1,family_furan_postdynamic_tpu,ACS_Figshare_呋喃高强聚氨酯,"High-Strength, Tough, Furan-Based Polyurethane Elastomers Achieving Performance and Functionality Upgrades through Postdynamic Cross-Linking",literature_evidence_group,证据,证据,Table S5|ma5c03627_si_001.pdf|Table S5,paper-defined PU/TPU series,,,,,family_furan_postdynamic_tpu,coarse_source_family,仅验证,0.0,False,False,0,0,0,0,0,0,不适用,manual_review,不适用,01_原始数据/外部数据/新增开放数据/ACS_Figshare_呋喃高强聚氨酯/曲线审计清单.tsv#row=3,01_原始数据/外部数据/新增开放数据/ACS_Figshare_呋喃高强聚氨酯/曲线审计清单.tsv,evidence_only_not_materialized,人工双录并记录缺失的高应变单元格
manifest_f9096447f7f2e26d3874,v0.2,record_resolved,evidence_group,ledger_source_110,scope_acs_figshare_31429142_v1,family_furan_postdynamic_tpu,ACS_Figshare_呋喃高强聚氨酯,"High-Strength, Tough, Furan-Based Polyurethane Elastomers Achieving Performance and Functionality Upgrades through Postdynamic Cross-Linking",literature_evidence_group,证据,证据,Table S6|ma5c03627_si_001.pdf|Table S6,paper-defined PU/TPU series,,,,,family_furan_postdynamic_tpu,coarse_source_family,仅验证,0.0,False,False,0,0,0,0,0,0,不适用,manual_review,不适用,01_原始数据/外部数据/新增开放数据/ACS_Figshare_呋喃高强聚氨酯/曲线审计清单.tsv#row=4,01_原始数据/外部数据/新增开放数据/ACS_Figshare_呋喃高强聚氨酯/曲线审计清单.tsv,evidence_only_not_materialized,人工双录并核对列数
