xtb_task_index,xtb_task_slug,candidate_id,component_role,conformer_id,source_task_slug,crest_rank,canonical_smiles,run_status,warning_codes,failure_type,failure_message,archive_file,archive_sha256,method,xtb_version,xtb_version_full,total_energy_hartree,relative_energy_kcal_mol,boltzmann_proxy_weight_298K,homo_ev,lumo_ev,homo_lumo_gap_ev,reported_homo_lumo_gap_ev,dipole_x_au,dipole_y_au,dipole_z_au,dipole_magnitude_debye,partial_charge_sum_e,gfn2_d4_alpha0_au,reactive_site_kind,reactive_site_count,reactive_site_distance_a,probe_radius_a,sphere_point_count,site_1_atom_index,site_1_charge_e,site_1_atomic_alpha0_au,site_1_incident_wbo_count,site_1_incident_wbo_sum,site_1_incident_wbo_mean,site_1_sasa_a2,site_1_relative_sasa,site_1_nonbonded_net_gap_a,site_2_atom_index,site_2_charge_e,site_2_atomic_alpha0_au,site_2_incident_wbo_count,site_2_incident_wbo_sum,site_2_incident_wbo_mean,site_2_sasa_a2,site_2_relative_sasa,site_2_nonbonded_net_gap_a,site_charge_e_mean,site_charge_e_min,site_charge_e_max,site_charge_e_abs_difference,site_atomic_alpha0_au_mean,site_atomic_alpha0_au_min,site_atomic_alpha0_au_max,site_atomic_alpha0_au_abs_difference,site_incident_wbo_sum_mean,site_incident_wbo_sum_min,site_incident_wbo_sum_max,site_incident_wbo_sum_abs_difference,site_sasa_a2_mean,site_sasa_a2_min,site_sasa_a2_max,site_sasa_a2_abs_difference,site_relative_sasa_mean,site_relative_sasa_min,site_relative_sasa_max,site_relative_sasa_abs_difference,site_nonbonded_net_gap_a_mean,site_nonbonded_net_gap_a_min,site_nonbonded_net_gap_a_max,site_nonbonded_net_gap_a_abs_difference,xtbout_json_sha256,stdout_sha256,wbo_sha256
8000095,0008_000096_cf_03df1f72bfb7f08f01c2,commercial_hdi,diisocyanate,cf_03df1f72bfb7f08f01c2,reality_commercial_hdi,96,O=C=NCCCCCCN=C=O,success,,,,结果包/03/0008_000096_cf_03df1f72bfb7f08f01c2.tar.gz,55c291997f34a8de4813a834df31f44a2ea61bd689a9a69a04371ee996721fc6,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26751077,,,-11.45821914,-5.40385334,6.0543658,6.0543658,-0.16638575,-1.58492061,0.18264282,4.077119010218749,-9.9999999843281e-09,111.128422,nco_carbon,2,6.357264031269377,1.4,960,1,0.30658756,7.973,2,3.87263135357776,1.93631567678888,18.743396269786203,0.15520833333333334,-0.3553990028878986,10,0.30657929,7.973,2,3.8785163463313497,1.9392581731656748,26.794251043385636,0.221875,-0.27514850878103925,0.306583425,0.30657929,0.30658756,8.269999999976907e-06,7.973,7.973,7.973,0.0,3.875573849954555,3.87263135357776,3.8785163463313497,0.005884992753589557,22.76882365658592,18.743396269786203,26.794251043385636,8.050854773599433,0.18854166666666666,0.15520833333333334,0.221875,0.06666666666666665,-0.3152737558344689,-0.3553990028878986,-0.27514850878103925,0.08025049410685936,c81b6b02cb17cc1c1c9a0999ab7d549d60dfed5b49d15e92fe7297e0e9dbb354,eeedffce4ecf6209ea93f833b4e7e3e7d1199354536039d5ecbf5e73c97f4ec1,9632661a68cb5490a48a0a966226cb4fae9e53c89619518da9c6d8037622e9fe
8000096,0008_000097_cf_654e984c5ac29ff9d0b8,commercial_hdi,diisocyanate,cf_654e984c5ac29ff9d0b8,reality_commercial_hdi,97,O=C=NCCCCCCN=C=O,success,,,,结果包/65/0008_000097_cf_654e984c5ac29ff9d0b8.tar.gz,a38e8811c15536feba17e6943dc67a78f083e33e87a8384d2289bb0dbdfd1809,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26734855,,,-11.35676971,-5.37062512,5.98614459,5.98614458,-0.92956509,-2.03497065,0.27621854,5.729646592796565,9.999999932286396e-09,111.154844,nco_carbon,2,6.83746300726879,1.4,960,1,0.30805404,7.968,2,3.87566300476701,1.937831502383505,19.74975311648613,0.16354166666666667,-0.3516969468984845,10,0.30716119,7.971,2,3.8784479642693,1.93922398213465,26.416867225873165,0.21875,-0.295731895173196,0.307607615,0.30716119,0.30805404,0.0008928500000000006,7.9695,7.968,7.971,0.0030000000000001137,3.877055484518155,3.87566300476701,3.8784479642693,0.002784959502289741,23.083310171179647,19.74975311648613,26.416867225873165,6.667114109387036,0.19114583333333335,0.16354166666666667,0.21875,0.05520833333333333,-0.32371442103584025,-0.3516969468984845,-0.295731895173196,0.05596505172528854,c08dd4f990d9cee1d900f61e19a4316c576c380c7a9e25616c60bdbcab1b03ae,fb29ad851d8c742791178b37a58b56f57e1230b5da5a32a4570fc09e15004e33,5e714012f16aefcdd117469cdc3d958b7099ac21cd4cb1733f1058dd187d988e
8000097,0008_000098_cf_7ca634fdb2d765844e4c,commercial_hdi,diisocyanate,cf_7ca634fdb2d765844e4c,reality_commercial_hdi,98,O=C=NCCCCCCN=C=O,success,,,,结果包/7c/0008_000098_cf_7ca634fdb2d765844e4c.tar.gz,5b1af832070a9de68fdf91e863d271aaac9a779787dce0d4a77d0e6374ff1e5e,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26734282,,,-11.3608689,-5.4610807,5.8997882,5.8997882,0.73066479,-1.69910358,-0.39647255,4.807875316555804,-9.9999999843281e-09,111.151572,nco_carbon,2,6.449098981190901,1.4,960,1,0.30753278,7.97,2,3.87143363902943,1.935716819514715,22.39143983907345,0.18541666666666667,-0.3817822637597241,10,0.30767296,7.969,2,3.8764050288063796,1.9382025144031898,18.617601663948708,0.15416666666666667,-0.2051350744379996,0.30760287,0.30753278,0.30767296,0.00014017999999998976,7.9695,7.969,7.97,0.0009999999999994458,3.8739193339179048,3.87143363902943,3.8764050288063796,0.004971389776949664,20.50452075151108,18.617601663948708,22.39143983907345,3.773838175124741,0.16979166666666667,0.15416666666666667,0.18541666666666667,0.03125,-0.29345866909886187,-0.3817822637597241,-0.2051350744379996,0.17664718932172452,bb8443d1ad04a6b3b21b05fe7a552ab6276ebb2da088a67ee69ec50ba12af326,29d77e392b7593a12f2b4385c2fa43221c3f2cc7d54f05c344ad9a5a1d06dbb8,2fd1eaa2e00c79d93aa820c1b0664deb4ce447a92a1b5c1ee04f6584073de14e
8000098,0008_000099_cf_0b4063bd3b49353918c8,commercial_hdi,diisocyanate,cf_0b4063bd3b49353918c8,reality_commercial_hdi,99,O=C=NCCCCCCN=C=O,success,,,,结果包/0b/0008_000099_cf_0b4063bd3b49353918c8.tar.gz,d3d693944cad74ae598ecf9f1773a3fec9198ce6ca320de6a4c1da0e64715524,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.2672902,,,-11.21409142,-5.37747052,5.836620900000001,5.8366209,-0.75494564,-2.13674622,0.51483379,5.9068564690102425,-1.3877787807814457e-17,111.197206,nco_carbon,2,3.205997879722121,1.4,960,1,0.30644504,7.973,2,3.87644557354018,1.93822278677009,17.233860999736304,0.14270833333333333,-0.194002120277879,10,0.31062576,7.96,2,3.87342044243435,1.936710221217175,12.831049795424109,0.10625,-0.3413937795607236,0.3085354,0.30644504,0.31062576,0.004180719999999971,7.9665,7.96,7.973,0.0129999999999999,3.874933007987265,3.87342044243435,3.87644557354018,0.0030251311058302477,15.032455397580208,12.831049795424109,17.233860999736304,4.402811204312195,0.12447916666666667,0.10625,0.14270833333333333,0.03645833333333333,-0.2676979499193013,-0.3413937795607236,-0.194002120277879,0.1473916592828446,8621cf1a08fdbea245fe4ca87b5eb2247e670c45e1211db63b63db32d3bc0bb5,9a0c3a423546f7f413276db3bed297cb2e511b40354c206c672b72bbeb8af9bd,879517e2ebc2981e92fb22d9cb7aff77d62334c9444f7e579a21cb0a77c945de
8000099,0008_000100_cf_1434f17ce572748df674,commercial_hdi,diisocyanate,cf_1434f17ce572748df674,reality_commercial_hdi,100,O=C=NCCCCCCN=C=O,success,,,,结果包/14/0008_000100_cf_1434f17ce572748df674.tar.gz,2fa7a73961ae54c5c9010aaa16f0bc893878d0db670e74b1facd16e9dbc569ee,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26711771,,,-11.48002444,-5.41510082,6.064923619999999,6.06492362,-0.47525443,-0.51257491,-0.59849369,2.338951224212985,5.204170427930421e-17,111.123814,nco_carbon,2,8.639865598757147,1.4,960,1,0.30741625,7.97,2,3.8723429408178296,1.9361714704089148,22.01405602156097,0.18229166666666666,-0.3723012596294484,10,0.30700496,7.972,2,3.87855759048756,1.93927879524378,26.54266183171066,0.21979166666666666,-0.3058408599418865,0.30721060499999997,0.30700496,0.30741625,0.0004112900000000086,7.971,7.97,7.972,0.002000000000000668,3.875450265652695,3.8723429408178296,3.87855759048756,0.006214649669730399,24.278358926635818,22.01405602156097,26.54266183171066,4.528605810149688,0.20104166666666667,0.18229166666666666,0.21979166666666666,0.037500000000000006,-0.33907105978566743,-0.3723012596294484,-0.3058408599418865,0.0664603996875619,5e7fc20e920d47c1a15a864abdcbe5cd5a494379cc7dd84866f752276842b1f5,0f32d9adafb28f7328910f148113376f0b8a1fe3cc1ed6f612884a476acb1f1e,a17f3636498f94666595a3ab8bec62d971f53b8f4e29ab4da44991df21bb0d58
8000100,0008_000101_cf_84cfeeaebbd911aba205,commercial_hdi,diisocyanate,cf_84cfeeaebbd911aba205,reality_commercial_hdi,101,O=C=NCCCCCCN=C=O,success,,,,结果包/84/0008_000101_cf_84cfeeaebbd911aba205.tar.gz,b0d13655830e78941f9e0e3d56fd5e2a0453416675814357fab90bc0f84d7f2d,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26710785,,,-11.436304,-5.3965879,6.0397161,6.03971609,-0.39626598,-1.90331728,-0.28989596,4.996120400805147,-1.0000000046778146e-08,111.145306,nco_carbon,2,7.4069577912521,1.4,960,1,0.30660451,7.973,2,3.8789071435572104,1.9394535717786052,26.54266183171066,0.21979166666666666,-0.2850811493938967,10,0.30671698,7.972,2,3.87857094311554,1.93928547155777,26.668456437548144,0.22083333333333333,-0.2865861973212067,0.30666074499999996,0.30660451,0.30671698,0.00011246999999997565,7.9725,7.972,7.973,0.0009999999999994458,3.8787390433363753,3.87857094311554,3.8789071435572104,0.00033620044167026464,26.605559134629402,26.54266183171066,26.668456437548144,0.12579460583748414,0.2203125,0.21979166666666666,0.22083333333333333,0.001041666666666663,-0.2858336733575517,-0.2865861973212067,-0.2850811493938967,0.0015050479273099882,40d0d41cb92d895b40f4d4f46090db9f34d27824ba52c6185fbabaa9cd4ff214,c392ed37b8ad696e434e2a66791f1724bba680fe2dfef3dc65d303889a8c4f58,9dccdbc39f56c2d27813841981b481e80f534c0bebcc18f11cc234d020a4aa34
8000101,0008_000102_cf_8ed2a3a3f3d233782710,commercial_hdi,diisocyanate,cf_8ed2a3a3f3d233782710,reality_commercial_hdi,102,O=C=NCCCCCCN=C=O,success,,,,结果包/8e/0008_000102_cf_8ed2a3a3f3d233782710.tar.gz,7ada276d5da831a0d42959a3b1ff9ae8c22cb82ef1f1163f186a04e149b9fca6,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26709794,,,-11.4798547,-5.43986326,6.0399914400000005,6.03999145,-0.09000013,0.16937966,0.03519643,0.4956618547889599,-6.938893903907228e-18,111.136312,nco_carbon,2,8.185406591761714,1.4,960,1,0.30768467,7.969,2,3.87238764195254,1.93619382097627,21.51087759821101,0.178125,-0.36702649614630367,10,0.3073149,7.971,2,3.8785304101836,1.9392652050918,26.16527801419819,0.21666666666666667,-0.28554425617502766,0.30749978499999997,0.3073149,0.30768467,0.0003697699999999915,7.970000000000001,7.969,7.971,0.0019999999999997797,3.8754590260680697,3.87238764195254,3.8785304101836,0.006142768231060192,23.838077806204602,21.51087759821101,26.16527801419819,4.65440041598718,0.19739583333333333,0.178125,0.21666666666666667,0.03854166666666667,-0.32628537616066566,-0.36702649614630367,-0.28554425617502766,0.08148223997127602,d93aa458d7ca0c60c06fb40cf4f456737d972e3283a9b6f8019d8922bbd7192c,5b7dbcc61814f04382453f40d81d98630f1111c5f174f84d9f9ab73b1ee95f48,4fa46920e10c3e305925196fb5e19b4b25cf040dcd72c682280327bcf07ba6ca
8000102,0008_000103_cf_e9fa4975d22a876e62ae,commercial_hdi,diisocyanate,cf_e9fa4975d22a876e62ae,reality_commercial_hdi,103,O=C=NCCCCCCN=C=O,success,,,,结果包/e9/0008_000103_cf_e9fa4975d22a876e62ae.tar.gz,2369e97988b9170f905b6d84b2e355a31396ef727ecb42d3f7f36f3d3e27e13f,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26703479,,,-11.47324767,-5.41368789,6.059559779999999,6.05955978,-0.38175463,-1.40873431,-0.18936875,3.7408849773440482,3.000000003625103e-08,111.137895,nco_carbon,2,8.310027938086796,1.4,960,1,0.30674153,7.972,2,3.8788848878557696,1.9394424439278848,26.794251043385636,0.221875,-0.2824653891176787,10,0.3068473,7.972,2,3.8786545177773597,1.9393272588886799,26.668456437548144,0.22083333333333333,-0.2904638005682245,0.306794415,0.30674153,0.3068473,0.00010577000000000503,7.972,7.972,7.972,0.0,3.8787697028165646,3.8786545177773597,3.8788848878557696,0.00023037007840986945,26.73135374046689,26.668456437548144,26.794251043385636,0.12579460583749125,0.22135416666666666,0.22083333333333333,0.221875,0.001041666666666663,-0.2864645948429516,-0.2904638005682245,-0.2824653891176787,0.007998411450545806,9a731ea90156556a3f6f18bf97bef19376730aac2943d380a71a95307687ea72,1982365f15a9744f222d5b7b660656cfe7d6984c214af1fa60afb67506bbde8d,a7cd9b42c42230ebf22c26c2b433a1c7c1ae64d0b64dcfc8a923a8cbac8cb75d
8000103,0008_000104_cf_221dc0060d3fcc61d326,commercial_hdi,diisocyanate,cf_221dc0060d3fcc61d326,reality_commercial_hdi,104,O=C=NCCCCCCN=C=O,success,,,,结果包/22/0008_000104_cf_221dc0060d3fcc61d326.tar.gz,e3b777338a9d5a6cf79b6dcc39e34f1707fd334c5b9d5c4d48347f262dff059b,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26689771,,,-11.3697698,-5.33021712,6.03955268,6.03955269,-0.08312685,-2.16321073,0.31251543,5.559430491245323,-2.0000000006820118e-08,111.162308,nco_carbon,2,4.2877681837358885,1.4,960,1,0.30870431,7.966,2,3.8698898995504,1.9349449497752,17.73703942308627,0.146875,-0.35426639347825706,10,0.30930278,7.964,2,3.8767100612951104,1.9383550306475552,16.479093364711357,0.13645833333333332,-0.3352481501451452,0.309003545,0.30870431,0.30930278,0.0005984700000000176,7.965,7.964,7.966,0.0019999999999997797,3.8732999804227553,3.8698898995504,3.8767100612951104,0.00682016174471034,17.108066393898813,16.479093364711357,17.73703942308627,1.2579460583749125,0.14166666666666666,0.13645833333333332,0.146875,0.010416666666666685,-0.3447572718117011,-0.35426639347825706,-0.3352481501451452,0.01901824333311186,b35a498d36d229ee18970cae0857c0e228c92da191b2581ecdc372f0e32c1967,b832bffb3472c27430d1a207a816034c1a477ce1b5e9436104c20fc1afa98906,3d9a22d53f3312b9788b1bcce2619d5b5defac9ed0cca80e362c28a2bb8ee64d
8000104,0008_000105_cf_8db7ee44ee25729ad715,commercial_hdi,diisocyanate,cf_8db7ee44ee25729ad715,reality_commercial_hdi,105,O=C=NCCCCCCN=C=O,success,,,,结果包/8d/0008_000105_cf_8db7ee44ee25729ad715.tar.gz,b11a389e619a91bc72dac5f17d5839230e3ef5178d2b5ea5248bdabac52fa285,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26685648,,,-11.22987259,-5.37669541,5.853177179999999,5.85317718,-0.34938627,-2.22364446,0.69937377,5.991078708980151,-1.734723475976807e-17,111.223812,nco_carbon,2,3.587885501157958,1.4,960,1,0.30871942,7.966,2,3.87679845233745,1.938399226168725,16.227504153036374,0.134375,-0.22767504425652874,10,0.30765783,7.97,2,3.88219420494237,1.941097102471185,21.133493780698533,0.175,-0.06940904538733461,0.308188625,0.30765783,0.30871942,0.0010615900000000011,7.968,7.966,7.97,0.0039999999999995595,3.87949632863991,3.87679845233745,3.88219420494237,0.005395752604919757,18.680498966867454,16.227504153036374,21.133493780698533,4.905989627662159,0.15468749999999998,0.134375,0.175,0.040624999999999994,-0.14854204482193167,-0.22767504425652874,-0.06940904538733461,0.15826599886919412,6b10c844ef58bb350551ab12867a525b167269b396878a4ca182be9b26a0c867,b43d7f0bc60444c533f073f2d9cbeee770edaeed4b7f0aab5980597ecf8aa127,b87bb27547b5a09dc4bd212f0e30e9d7a8800cc306fa9d1a9505e381f8143ec0
8000105,0008_000106_cf_23bd250c594db85e28e5,commercial_hdi,diisocyanate,cf_23bd250c594db85e28e5,reality_commercial_hdi,106,O=C=NCCCCCCN=C=O,success,,,,结果包/23/0008_000106_cf_23bd250c594db85e28e5.tar.gz,ade14a2a8b368c79af5add1c0d18d90ad466025f6b137d56e3b144c76bc11622,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26680106,,,-11.2880355,-5.34172387,5.946311629999999,5.94631163,-0.14321876,-2.11068402,0.55945175,5.562002889843125,6.938893903907228e-18,111.184768,nco_carbon,2,3.6937756210296215,1.4,960,1,0.30842691,7.967,2,3.8686367938193396,1.9343183969096698,17.485450211411287,0.14479166666666668,-0.3697159791393916,10,0.31020217,7.962,2,3.8771095648487,1.93855478242435,16.856477182223834,0.13958333333333334,-0.3706298760315363,0.30931454,0.30842691,0.31020217,0.0017752600000000007,7.964499999999999,7.962,7.967,0.004999999999999893,3.87287317933402,3.8686367938193396,3.8771095648487,0.008472771029360615,17.17096369681756,16.856477182223834,17.485450211411287,0.6289730291874527,0.14218750000000002,0.13958333333333334,0.14479166666666668,0.005208333333333343,-0.37017292758546394,-0.3706298760315363,-0.3697159791393916,0.0009138968921447166,5b2a110e76b62c2b34ec17052263df1ae198358747e4f8c6456558208423abd2,cb4eaae6716e01cb28abbd2ec35ddbcf3a013f03fbe9d83e915cfab13e79dfce,5759316e64a3165696bd8efecd8ab652c4b988c3ec1237714509afafdd6b99a0
8000106,0008_000107_cf_2a51b1fe62e49b2a29b7,commercial_hdi,diisocyanate,cf_2a51b1fe62e49b2a29b7,reality_commercial_hdi,107,O=C=NCCCCCCN=C=O,success,,,,结果包/2a/0008_000107_cf_2a51b1fe62e49b2a29b7.tar.gz,4d4efef40b878ccfe450c833ddf0dcf66f88fbbd05fe6d6a27901dfb13e519d9,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26678682,,,-11.2796522,-5.24070048,6.038951719999999,6.03895172,0.00757878,-2.17982785,-0.50310435,5.686256132973336,3.122502256758253e-17,111.218342,nco_carbon,2,3.779144835255215,1.4,960,1,0.30988513,7.963,2,3.88086941545648,1.94043470772824,21.51087759821101,0.178125,-0.030872411490041163,10,0.3094283,7.964,2,3.87036659419276,1.93518329709638,17.233860999736304,0.14270833333333333,-0.3142413058356155,0.309656715,0.3094283,0.30988513,0.00045683000000001917,7.9635,7.963,7.964,0.001000000000000334,3.87561800482462,3.87036659419276,3.88086941545648,0.01050282126371993,19.37236929897366,17.233860999736304,21.51087759821101,4.277016598474706,0.16041666666666665,0.14270833333333333,0.178125,0.03541666666666668,-0.17255685866282833,-0.3142413058356155,-0.030872411490041163,0.28336889434557433,8ef908b25f23cd4502fa7e7189acf03079df474809889c495e4be186b711c11f,5486bfc195c94e52e741b6f82f837bd58022f5992a6996ead084c0ace0cf21d2,334e8c45e2aed312a537f8e4b60b4483223d11f0e5fdf2cc2c30a020fcfb71df
8000107,0008_000108_cf_4ec260431d931f9de7f5,commercial_hdi,diisocyanate,cf_4ec260431d931f9de7f5,reality_commercial_hdi,108,O=C=NCCCCCCN=C=O,success,,,,结果包/4e/0008_000108_cf_4ec260431d931f9de7f5.tar.gz,d88d70b3ffc7d46bab51406aa5e1d3ff648fe97df82ff7844b8cdcc246c511e0,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26671308,,,-11.33286509,-5.50121123,5.83165386,5.83165386,-1.36909381,-1.82378944,-0.24652684,5.830192053913179,-9.999999994736442e-09,111.131254,nco_carbon,2,5.864006781124398,1.4,960,1,0.30587575,7.975,2,3.87574294594587,1.937871472972935,20.504520751511077,0.16979166666666667,-0.1611451380616331,10,0.30731185,7.971,2,3.87857301351623,1.939286506758115,26.668456437548144,0.22083333333333333,-0.2741653568518916,0.3065938,0.30587575,0.30731185,0.0014360999999999957,7.973,7.971,7.975,0.0039999999999995595,3.87715797973105,3.87574294594587,3.87857301351623,0.002830067570360306,23.586488594529612,20.504520751511077,26.668456437548144,6.1639356860370675,0.1953125,0.16979166666666667,0.22083333333333333,0.05104166666666665,-0.21765524745676235,-0.2741653568518916,-0.1611451380616331,0.11302021879025848,aaba4a44d698c6c2a5ba12ad3f8ac49bb7e50098cbfbb17a49d2c38b9248a3f9,4906d320bb074c866083a80a39eb835cef6ec6335b2567f6465308c6de66706d,3f21f82f1476d50497d4cfd9abc02798ea52dd70ef3f409fad05342252b339c6
8000108,0008_000109_cf_5a77e273ff697aa57ddc,commercial_hdi,diisocyanate,cf_5a77e273ff697aa57ddc,reality_commercial_hdi,109,O=C=NCCCCCCN=C=O,success,,,,结果包/5a/0008_000109_cf_5a77e273ff697aa57ddc.tar.gz,eb555b40620daedfc88b2aa8d8bd69ed9934132e878f694378d406d2fa280c55,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26662472,,,-11.34804755,-5.41273416,5.93531339,5.93531339,-0.50367121,-2.00602774,0.63496408,5.499231424579234,1.000000000861423e-08,111.154299,nco_carbon,2,5.764772621922687,1.4,960,1,0.3074236,7.97,2,3.8764667078201898,1.9382333539100949,18.617601663948708,0.15416666666666667,-0.2128233147746803,10,0.30715651,7.971,2,3.87814013758709,1.939070068793545,26.54266183171066,0.21979166666666666,-0.2897900638820814,0.307290055,0.30715651,0.3074236,0.00026709000000002536,7.9704999999999995,7.97,7.971,0.001000000000000334,3.8773034227036396,3.8764667078201898,3.87814013758709,0.001673429766900103,22.580131747829682,18.617601663948708,26.54266183171066,7.925060167761952,0.18697916666666667,0.15416666666666667,0.21979166666666666,0.06562499999999999,-0.25130668932838085,-0.2897900638820814,-0.2128233147746803,0.07696674910740109,e5d1abeefbf90f800f8e74a5ed6f2fe5c36af55f6684cc22f151260e24acc2a8,229c0f031afbb295c9ce2105f1a83d5f3351bf74d1aa3efad1bbe42f0f11fee9,210deefce5e5fc18379f9cab67f392712b082de02bcf1d476179a475de6a03c6
8000109,0008_000110_cf_20864514bba1a191435a,commercial_hdi,diisocyanate,cf_20864514bba1a191435a,reality_commercial_hdi,110,O=C=NCCCCCCN=C=O,success,,,,结果包/20/0008_000110_cf_20864514bba1a191435a.tar.gz,7c89e167aa52ba0071818ba5aa0c222d6291a30ee10d2833571c3b2245f4fdcd,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26658966,,,-11.29686032,-5.31172121,5.98513911,5.98513911,-0.12109003,-2.16887443,0.49474405,5.662705916504749,-5.551115123125783e-17,111.171515,nco_carbon,2,4.131215925325557,1.4,960,1,0.30846271,7.967,2,3.87696795923757,1.938483979618785,19.37236929897366,0.16041666666666668,-0.22824292077377795,10,0.30750275,7.97,2,3.8762933801731103,1.9381466900865552,19.120780087298673,0.15833333333333333,-0.36246328612525147,0.30798273,0.30750275,0.30846271,0.0009599599999999819,7.9685,7.967,7.97,0.0030000000000001137,3.87663066970534,3.8762933801731103,3.87696795923757,0.0006745790644595573,19.246574693136168,19.120780087298673,19.37236929897366,0.25158921167498605,0.159375,0.15833333333333333,0.16041666666666668,0.0020833333333333537,-0.2953531034495147,-0.36246328612525147,-0.22824292077377795,0.13422036535147353,4f6c5b5014c0b0e16e618a4230e3e33c8b4d4901f33b4ff665a810b06d8e40a1,62473446fd8f19801d20959f1f9885ac165205fa26d1e68337202b4801e537e0,bdc198a492c1fd6f456222bf8350a3bda726cdab866ca1bbbc69192cc55c59d8
8000110,0008_000111_cf_948807b20ab3381eebcd,commercial_hdi,diisocyanate,cf_948807b20ab3381eebcd,reality_commercial_hdi,111,O=C=NCCCCCCN=C=O,success,,,,结果包/94/0008_000111_cf_948807b20ab3381eebcd.tar.gz,99eced048195b2b2df726bc8ffd37180442d86c452113ee7febc5f49b978b889,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26658302,,,-11.45632753,-5.40919527,6.04713226,6.04713226,0.1260511,-1.89349046,-0.32995983,4.895793736382463,-9.999999960041972e-09,111.133724,nco_carbon,2,7.241867700988024,1.4,960,1,0.30690484,7.972,2,3.87850925325128,1.93925462662564,26.668456437548144,0.22083333333333333,-0.29338699962073367,10,0.30715331,7.971,2,3.87866725398542,1.93933362699271,27.297429466735608,0.22604166666666667,-0.27066292922459123,0.307029075,0.30690484,0.30715331,0.00024847000000000063,7.971500000000001,7.971,7.972,0.001000000000000334,3.87858825361835,3.87850925325128,3.87866725398542,0.00015800073413974047,26.982942952141876,26.668456437548144,27.297429466735608,0.6289730291874633,0.2234375,0.22083333333333333,0.22604166666666667,0.005208333333333343,-0.28202496442266245,-0.29338699962073367,-0.27066292922459123,0.022724070396142437,9ebb870ccd50f2a97758123ac266e0db51a5701a97116868a863bf278f204790,a17a70e35831e82f0c95645d0924deda4adf78c9642b69be6970eb000e81d46e,f6cf5d617a11e0f459dcd8544a4f93e0ef9d3c4a014d709497a2edc239dd18fe
8000111,0008_000112_cf_2980ca7f2d3631a16d47,commercial_hdi,diisocyanate,cf_2980ca7f2d3631a16d47,reality_commercial_hdi,112,O=C=NCCCCCCN=C=O,success,,,,结果包/29/0008_000112_cf_2980ca7f2d3631a16d47.tar.gz,5f7af8ef0225c16e53f368357b4f636934d2a61efc23eadba8289ef4a1c3cfcb,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-37.26648961,,,-11.46222046,-5.40806171,6.054158749999999,6.05415875,-0.4487224,-1.39277813,-0.24809958,3.7723622026339023,2.000000004845348e-08,111.121958,nco_carbon,2,8.371873804234799,1.4,960,1,0.30661268,7.973,2,3.87861584413254,1.93930792206627,26.920045649223137,0.22291666666666668,-0.2772845039937768,10,0.30674379,7.972,2,3.87860903964523,1.939304519822615,26.416867225873165,0.21875,-0.3000864047426295,0.306678235,0.30661268,0.30674379,0.00013110999999998985,7.9725,7.972,7.973,0.0009999999999994458,3.878612441888885,3.87860903964523,3.87861584413254,6.804487309608476e-06,26.66845643754815,26.416867225873165,26.920045649223137,0.5031784233499721,0.22083333333333333,0.21875,0.22291666666666668,0.00416666666666668,-0.28868545436820314,-0.3000864047426295,-0.2772845039937768,0.022801900748852688,09bd7d8ea9c2de4cdde5f021c85aa08c18ad751f519e4d7155cf105550506306,66e52143d409f36dfe7018d77160ec2f7065896e686a773f7fc743f66107cc4a,9eeca420eab3c69f16d6b6b73eacdc649756f60e30da9bbe89de16cf9142eefa
