curve_id,source_id,source_family_id,formulation_id,sample_id,release_model_ready,leakage_group,development_split,point_count,endpoint_status,curve_type,evidence_scope,source_locator,citation_keys,energy_density_to_25pct_mj_m3,low_strain_modulus_status,max_observed_strain,max_observed_strain_unit,max_observed_stress_mpa,recorded_energy_density_mj_m3,secant_modulus_10pct_mpa,stress_at_100pct_mpa,stress_at_10pct_mpa,stress_at_25pct_mpa,stress_at_300pct_mpa,stress_at_50pct_mpa
tensile_s3,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S3,S3,False,hard_group_9e3f22b84adf8013,validation,1260,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 6.xlsx#sheet=Tensile stress-strain;cell=D2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
tensile_s4,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S4,S4,False,hard_group_9e3f22b84adf8013,validation,1026,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 6.xlsx#sheet=Tensile stress-strain;cell=E2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
tensile_s5,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S5,S5,False,hard_group_9e3f22b84adf8013,validation,907,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 6.xlsx#sheet=Tensile stress-strain;cell=F2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
thermal_dso_polyol_or_s2_conflict_dta,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_polyol_or_S2_identity_conflict,True,hard_group_9e3f22b84adf8013,validation,994,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 3.xlsx#sheet=TGA-DTG-DTA- DSC OF DSOpolyol;cell=C16,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
thermal_dso_polyol_or_s2_conflict_dtg,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_polyol_or_S2_identity_conflict,True,hard_group_9e3f22b84adf8013,validation,994,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 3.xlsx#sheet=TGA-DTG-DTA- DSC OF DSOpolyol;cell=E16,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
thermal_dso_polyol_or_s2_conflict_mass,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_polyol_or_S2_identity_conflict,True,hard_group_9e3f22b84adf8013,validation,994,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 3.xlsx#sheet=TGA-DTG-DTA- DSC OF DSOpolyol;cell=D16,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
thermal_s1_mass,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S1,S1,True,hard_group_9e3f22b84adf8013,validation,794,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 5.xlsx#sheet=S1 (0% DSO polyol);cell=C3,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
thermal_s3_dta,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S3,S3,True,hard_group_9e3f22b84adf8013,validation,894,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 5.xlsx#sheet=S3 (50% DSO polyol);cell=C3,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
thermal_s3_dtg,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S3,S3,True,hard_group_9e3f22b84adf8013,validation,894,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 5.xlsx#sheet=S3 (50% DSO polyol);cell=E3,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
thermal_s3_mass,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S3,S3,True,hard_group_9e3f22b84adf8013,validation,894,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 5.xlsx#sheet=S3 (50% DSO polyol);cell=D3,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
thermal_s4_dta,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S4,S4,True,hard_group_9e3f22b84adf8013,validation,794,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 5.xlsx#sheet=S4 (70% DSO polyol);cell=C3,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
thermal_s4_dtg,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S4,S4,True,hard_group_9e3f22b84adf8013,validation,794,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 5.xlsx#sheet=S4 (70% DSO polyol);cell=E3,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
thermal_s4_mass,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S4,S4,True,hard_group_9e3f22b84adf8013,validation,794,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 5.xlsx#sheet=S4 (70% DSO polyol);cell=D3,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
thermal_s5_mass,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S5,S5,True,hard_group_9e3f22b84adf8013,validation,855,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 5.xlsx#sheet=S5 (100% DSO polyol);cell=C3,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
viscosity:RPUF_0,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,RPUF_0,component_A_slurry_RPUF_0,True,hard_group_fd781ae26d0b0ae3,train,60,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF_viscosity_RawData/RPUF00_viscosty.xlsx#Hoja1!A3:B3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,,,,,,,,,,,,
viscosity:RPUF_1.5,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,RPUF_1.5,component_A_slurry_RPUF_1.5,True,hard_group_fd781ae26d0b0ae3,train,60,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF_viscosity_RawData/RPUF15_viscosty.xlsx#Hoja1!A3:B3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,,,,,,,,,,,,
viscosity:RPUF_3.0,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,RPUF_3.0,component_A_slurry_RPUF_3.0,True,hard_group_fd781ae26d0b0ae3,train,60,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF_viscosity_RawData/RPUF30_viscosty.xlsx#Hoja1!A3:B3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,,,,,,,,,,,,
viscosity:RPUF_4.5,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,RPUF_4.5,component_A_slurry_RPUF_4.5,True,hard_group_fd781ae26d0b0ae3,train,60,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF_viscosity_RawData/RPUF45_viscosty.xlsx#Hoja1!A3:B3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,,,,,,,,,,,,
viscosity:RPUF_6.0,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,RPUF_6.0,component_A_slurry_RPUF_6.0,True,hard_group_fd781ae26d0b0ae3,train,41,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF_viscosity_RawData/RPUF60_viscosty.xlsx#Hoja1!A3:B3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,,,,,,,,,,,,
viscosity:SPUF_0,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_0,component_A_slurry_SPUF_0,True,hard_group_fd781ae26d0b0ae3,train,60,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF_viscosity_RawData/SPUF00_viscosty.xlsx#Hoja1!A3:B3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,,,,,,,,,,,,
viscosity:SPUF_1.5,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_1.5,component_A_slurry_SPUF_1.5,True,hard_group_fd781ae26d0b0ae3,train,60,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF_viscosity_RawData/SPUF15_viscosty.xlsx#Hoja1!A3:B3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,,,,,,,,,,,,
viscosity:SPUF_3.0,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_3.0,component_A_slurry_SPUF_3.0,True,hard_group_fd781ae26d0b0ae3,train,60,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF_viscosity_RawData/SPUF30_viscosty.xlsx#Hoja1!A3:B3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,,,,,,,,,,,,
viscosity:SPUF_4.5,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_4.5,component_A_slurry_SPUF_4.5,True,hard_group_fd781ae26d0b0ae3,train,60,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF_viscosity_RawData/SPUF45_viscosty.xlsx#Hoja1!A3:B3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,,,,,,,,,,,,
viscosity:SPUF_6.0,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_6.0,component_A_slurry_SPUF_6.0,True,hard_group_fd781ae26d0b0ae3,train,60,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF_viscosity_RawData/SPUF60_viscosty.xlsx#Hoja1!A3:B3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,,,,,,,,,,,,
